"SCHOOL_DISTRICT_NUMBER","SCHOOL_DISTRICT_NAME","year","GRADE","NUMBER_WRITERS","AVG_SCORE","AVG_SCORE_Z","MEDIAN_SCORE","STDEV_SCORE","PROVINCE_AVG","PROVINCE_SD","pm25","burned_ha","fire_count"
67,"Okanagan Skaha",2019,"07","435",432.5774,0.323601590274694,447,120.6615,357.1648,233.0415,4.15499591827393,3348,8
67,"Okanagan Skaha",2020,"04","329",442.0457,0.405062042702913,488.5,179.7906,338.5485,255.5095,7.50793719291687,2181,10
67,"Okanagan Skaha",2020,"07","394",407.1933,0.348980634195922,447,167.7535,318.5741,253.9373,7.50793719291687,2181,10
67,"Okanagan Skaha",2021,"04","347",479.6617,-0.0953676464708482,480.6551,92.7786,490.3953,112.5497,13.3231767177582,90845,27
67,"Okanagan Skaha",2021,"07","443",426.1553,-0.405337948778712,424.9822,92.5567,474.0476,118.154,13.3231767177582,90845,27
67,"Okanagan Skaha",2022,"04","374",472.6356,-0.0604006190897948,481.3376,92.2887,479.387,111.777,7.91875472068787,6617,10
67,"Okanagan Skaha",2022,"07","426",433.947,-0.299184383078649,431.2608,89.9863,468.296,114.8088,7.91875472068787,6617,10
67,"Okanagan Skaha",2023,"04","366",458.8012,-0.164478561541733,459.6502,98.6583,477.3267,112.6317,12.3358031272888,58024,19
67,"Okanagan Skaha",2023,"07","384",432.8942,-0.235136508285244,430.6834,93.8359,460.2924,116.5204,12.3358031272888,58024,19
67,"Okanagan Skaha",2024,"04","387",472.0885,-0.0710049494933627,475.0376,90.9762,479.7736,108.2333,6.71795144081116,4868,16
67,"Okanagan Skaha",2024,"07","385",451.9054,-0.15843754418383,451.2544,87.5417,469.7227,112.4563,6.71795144081116,4868,16
68,"Nanaimo-Ladysmith",2017,"04","742",293.5357,-0.338765289877681,370,221.1089,369.7585,225.0018,7.02901539802551,19,5
68,"Nanaimo-Ladysmith",2017,"07","649",274.8464,-0.399131150986974,344,231.5579,365.4176,226.9209,7.02901539802551,19,5
68,"Nanaimo-Ladysmith",2018,"04","753",297.6785,-0.278821179823331,372,225.9251,361.6057,229.2767,5.76721782684326,268,9
68,"Nanaimo-Ladysmith",2018,"07","719",308.3933,-0.208306278084212,390,222.0837,356.6422,231.6248,5.76721782684326,268,9
68,"Nanaimo-Ladysmith",2019,"04","828",335.2151,-0.134574954227876,411,215.9982,366.7404,234.2583,3.56175084114075,45,8
68,"Nanaimo-Ladysmith",2019,"07","873",329.8029,-0.117412134748532,400,217.9548,357.1648,233.0415,3.56175084114075,45,8
68,"Nanaimo-Ladysmith",2020,"04","633",254.0267,-0.330797093650138,306.5,244.8778,338.5485,255.5095,5.49109053611755,31,5
68,"Nanaimo-Ladysmith",2020,"07","550",214.7444,-0.408879278467559,0,239.1626,318.5741,253.9373,5.49109053611755,31,5
68,"Nanaimo-Ladysmith",2021,"04","702",454.8173,-0.316109238851814,457.6329,108.6085,490.3953,112.5497,4.26177315711975,95,4
68,"Nanaimo-Ladysmith",2021,"07","700",441.5673,-0.27489801445571,450.1607,112.0968,474.0476,118.154,4.26177315711975,95,4
68,"Nanaimo-Ladysmith",2022,"04","749",431.5852,-0.427653273929342,436.3577,104.8566,479.387,111.777,3.5620285987854,6,1
68,"Nanaimo-Ladysmith",2022,"07","743",425.6424,-0.371518559552926,420.2224,109.4429,468.296,114.8088,3.5620285987854,6,1
68,"Nanaimo-Ladysmith",2023,"04","986",435.8732,-0.368044697895886,438.655,108.8852,477.3267,112.6317,4.73152589797974,408,4
68,"Nanaimo-Ladysmith",2023,"07","1001",420.4656,-0.341801092340912,423.7486,113.3457,460.2924,116.5204,4.73152589797974,408,4
68,"Nanaimo-Ladysmith",2024,"04","1066",431.6865,-0.444291174712403,437.19,104.7456,479.7736,108.2333,4.50160975456238,13,6
68,"Nanaimo-Ladysmith",2024,"07","1018",437.4839,-0.286678469770035,437.838,110.2322,469.7227,112.4563,4.50160975456238,13,6
69,"Qualicum",2017,"04","296",404.5368,0.154568985670337,435,155.3162,369.7585,225.0018,7.13340711593628,17,4
69,"Qualicum",2017,"07","286",402.2384,0.162262709164295,443,166.09,365.4176,226.9209,7.13340711593628,17,4
69,"Qualicum",2018,"04","268",377.1175,0.0676553701270124,425,178.9346,361.6057,229.2767,5.33141593933105,268,9
69,"Qualicum",2018,"07","276",426.3642,0.301012672218173,453.5,155.3031,356.6422,231.6248,5.33141593933105,268,9
69,"Qualicum",2019,"04","250",415.4806,0.208061784790549,451,177.2683,366.7404,234.2583,3.52609553337097,45,8
69,"Qualicum",2019,"07","297",413.7424,0.242779075829841,447,165.8731,357.1648,233.0415,3.52609553337097,45,8
69,"Qualicum",2020,"04","169",243.1873,-0.373219782434704,249,250.4127,338.5485,255.5095,5.35872554779053,24,3
69,"Qualicum",2020,"07","186",257.9577,-0.238706168806237,291,256.3195,318.5741,253.9373,5.35872554779053,24,3
69,"Qualicum",2021,"04","248",455.4787,-0.31023272385444,453.4449,100.7461,490.3953,112.5497,4.23198227882385,95,4
69,"Qualicum",2021,"07","254",457.5602,-0.139541615180188,464.8899,108.2404,474.0476,118.154,4.23198227882385,95,4
69,"Qualicum",2022,"04","328",480.3497,0.00861268418368702,473.2765,97.1551,479.387,111.777,3.47901787757874,8,2
69,"Qualicum",2022,"07","283",450.879,-0.151704398965933,456.8949,99.076,468.296,114.8088,3.47901787757874,8,2
69,"Qualicum",2023,"04","294",476.3114,-0.00901433610608758,478.7007,98.4662,477.3267,112.6317,4.54075651168823,409,6
69,"Qualicum",2023,"07","315",466.6329,0.0544153641765735,483.3418,101.205,460.2924,116.5204,4.54075651168823,409,6
69,"Qualicum",2024,"04","320",492.341,0.116113987100089,501.4199,94.2222,479.7736,108.2333,4.53997468948364,13,6
69,"Qualicum",2024,"07","335",464.789,-0.0438721530052117,465.8448,88.9266,469.7227,112.4563,4.53997468948364,13,6
70,"Pacific Rim",2017,"04","263",438.75,0.306626435877402,437.5,143.9757,369.7585,225.0018,4.65929574966431,20,6
70,"Pacific Rim",2017,"07","261",430.6509,0.287471537438817,449,138.0235,365.4176,226.9209,4.65929574966431,20,6
70,"Pacific Rim",2018,"04","295",428.7418,0.292816932553548,443,125.6859,361.6057,229.2767,6.80346655845642,2012,13
70,"Pacific Rim",2018,"07","265",416.1828,0.257056239228269,430,131.7699,356.6422,231.6248,6.80346655845642,2012,13
70,"Pacific Rim",2019,"04","280",435.5,0.293520443032328,441,162.8258,366.7404,234.2583,3.37996120452881,23,4
70,"Pacific Rim",2019,"07","276",407.6849,0.21678585144706,416.5,138.9176,357.1648,233.0415,3.37996120452881,23,4
70,"Pacific Rim",2020,"04","215",348.2362,0.0379152242871596,406,201.0687,338.5485,255.5095,4.32616782188416,24,3
70,"Pacific Rim",2020,"07","215",355.5358,0.145554434106372,411,191.3295,318.5741,253.9373,4.32616782188416,24,3
70,"Pacific Rim",2021,"04","233",446.2295,-0.392411530195105,440.3286,99.0561,490.3953,112.5497,3.56606168746948,63,2
70,"Pacific Rim",2021,"07","264",434.4407,-0.335214211960661,432.451,111.9325,474.0476,118.154,3.56606168746948,63,2
70,"Pacific Rim",2022,"04","266",438.6061,-0.364841604265636,436.3942,100.5804,479.387,111.777,3.13931250572205,989,7
70,"Pacific Rim",2022,"07","277",429.1321,-0.341122805917317,428.6588,94.0222,468.296,114.8088,3.13931250572205,989,7
70,"Pacific Rim",2023,"04","273",409.531,-0.601923792324896,412.3534,96.1672,477.3267,112.6317,4.68039088249207,2152,12
70,"Pacific Rim",2023,"07","262",412.8032,-0.407561251077064,414.9376,95.2343,460.2924,116.5204,4.68039088249207,2152,12
70,"Pacific Rim",2024,"04","288",456.3192,-0.216702253373037,461.6997,94.2916,479.7736,108.2333,3.62309708595276,5,4
70,"Pacific Rim",2024,"07","276",418.7014,-0.453698903485176,408.5748,85.38,469.7227,112.4563,3.62309708595276,5,4
71,"Comox Valley",2017,"04","545",392.6092,0.101557854203833,447,189.083,369.7585,225.0018,6.21878819465637,19,6
71,"Comox Valley",2017,"07","497",377.6459,0.0538879406877021,427,198.2775,365.4176,226.9209,6.21878819465637,19,6
71,"Comox Valley",2018,"04","424",316.5016,-0.196723435045951,410.5,234.7148,361.6057,229.2767,6.66310815811157,741,8
71,"Comox Valley",2018,"07","407",307.15,-0.213674010727694,389,226.3486,356.6422,231.6248,6.66310815811157,741,8
71,"Comox Valley",2019,"04","550",356.5944,-0.0433111654955236,430,210.0179,366.7404,234.2583,3.31703343391418,43,7
71,"Comox Valley",2019,"07","553",364.5531,0.0317037952467692,419.5,194.8685,357.1648,233.0415,3.31703343391418,43,7
71,"Comox Valley",2020,"04","566",347.8603,0.0364440461117884,432.5,229.8582,338.5485,255.5095,4.16919522285461,17,1
71,"Comox Valley",2020,"07","548",343.1649,0.0968380777459633,429,236.4483,318.5741,253.9373,4.16919522285461,17,1
71,"Comox Valley",2021,"04","589",472.2783,-0.160968887522579,472.5229,99.9308,490.3953,112.5497,3.76225433349609,4,2
71,"Comox Valley",2021,"07","564",459.1865,-0.125777375289876,464.9951,109.719,474.0476,118.154,3.76225433349609,4,2
71,"Comox Valley",2022,"04","587",461.4471,-0.160497240040438,459.0732,99.7162,479.387,111.777,3.41584982872009,963,7
71,"Comox Valley",2022,"07","599",445.9463,-0.194668875556577,442.5547,101.0389,468.296,114.8088,3.41584982872009,963,7
71,"Comox Valley",2023,"04","616",447.1293,-0.268107468856459,444.874,107.7389,477.3267,112.6317,4.75474510192871,1798,11
71,"Comox Valley",2023,"07","664",455.3574,-0.0423530986848655,453.2433,103.7552,460.2924,116.5204,4.75474510192871,1798,11
71,"Comox Valley",2024,"04","670",467.4123,-0.114209767234298,467.877,105.2195,479.7736,108.2333,4.00786929130554,3,3
71,"Comox Valley",2024,"07","640",479.842,0.0899842872297951,481.8661,101.7612,469.7227,112.4563,4.00786929130554,3,3
72,"Campbell River",2017,"04","401",382.2495,0.055515111434664,416,165.7871,369.7585,225.0018,7.59738283157349,88,5
72,"Campbell River",2017,"07","250",285.314,-0.353002301683097,355,207.8311,365.4176,226.9209,7.59738283157349,88,5
72,"Campbell River",2018,"04","367",379.7512,0.0791423637901277,423,185.1064,361.6057,229.2767,7.8218900680542,26366,29
72,"Campbell River",2018,"07","319",346.645,-0.0431611813588183,402.5,194.7031,356.6422,231.6248,7.8218900680542,26366,29
72,"Campbell River",2019,"04","365",406.0347,0.167739200702814,442,158.5033,366.7404,234.2583,2.86876411437988,44,5
72,"Campbell River",2019,"07","377",374.6575,0.0750625961470382,405,178.3159,357.1648,233.0415,2.86876411437988,44,5
72,"Campbell River",2020,"04","369",391.2706,0.206341055812015,436,192.8835,338.5485,255.5095,3.97412047386169,424,4
72,"Campbell River",2020,"07","356",338.713,0.079306584735681,401,201.2819,318.5741,253.9373,3.97412047386169,424,4
72,"Campbell River",2021,"04","369",456.2591,-0.303298898175651,454.1166,95.8534,490.3953,112.5497,3.58294682502747,19,2
72,"Campbell River",2021,"07","398",446.514,-0.233031467406943,446.567,102.9243,474.0476,118.154,3.58294682502747,19,2
72,"Campbell River",2022,"04","403",428.7993,-0.452577006003024,421.2895,95.3417,479.387,111.777,3.6203887462616,1616,15
72,"Campbell River",2022,"07","362",420.5887,-0.415536962323445,421.9885,101.0458,468.296,114.8088,3.6203887462616,1616,15
72,"Campbell River",2023,"04","445",435.3031,-0.373106327969835,441.0729,98.5291,477.3267,112.6317,7.33831443786621,20176,34
72,"Campbell River",2023,"07","418",418.7531,-0.35649808960491,420.2232,104.3173,460.2924,116.5204,7.33831443786621,20176,34
72,"Campbell River",2024,"04","405",424.848,-0.50747413226798,427.1372,94.9895,479.7736,108.2333,4.00668578147888,493,3
72,"Campbell River",2024,"07","386",426.0428,-0.388416656069958,430.4073,94.2381,469.7227,112.4563,4.00668578147888,493,3
73,"Kamloops-Thompson",2017,"04","1005",429.4825,0.265437876496988,457,154.7586,369.7585,225.0018,14.3830002784729,200160,54
73,"Kamloops-Thompson",2017,"07","970",425.2294,0.263579952309373,447,153.3592,365.4176,226.9209,14.3830002784729,200160,54
73,"Kamloops-Thompson",2018,"04","1154",447.316,0.373829089480091,466,136.4456,361.6057,229.2767,11.3931482315063,29450,113
73,"Kamloops-Thompson",2018,"07","1021",441.6841,0.36715368993303,462,143.6968,356.6422,231.6248,11.3931482315063,29450,113
73,"Kamloops-Thompson",2019,"04","1046",439.9571,0.312546876674167,461.5,145.9517,366.7404,234.2583,4.26193056106567,368,15
73,"Kamloops-Thompson",2019,"07","1111",421.7885,0.277305544291467,449,152.6614,357.1648,233.0415,4.26193056106567,368,15
73,"Kamloops-Thompson",2020,"04","987",417.9798,0.310874155364086,469,185.4333,338.5485,255.5095,5.45293869972229,176,17
73,"Kamloops-Thompson",2020,"07","873",370.9332,0.20618908683364,450.5,221.6222,318.5741,253.9373,5.45293869972229,176,17
73,"Kamloops-Thompson",2021,"04","1076",472.7219,-0.157027517621104,467.3592,96.6656,490.3953,112.5497,16.2005412578583,457774,129
73,"Kamloops-Thompson",2021,"07","1129",450.4449,-0.199762174788835,449.9639,104.997,474.0476,118.154,16.2005412578583,457774,129
73,"Kamloops-Thompson",2022,"04","1051",464.3843,-0.134219920019324,465.2483,101.0535,479.387,111.777,5.1243109703064,6562,53
73,"Kamloops-Thompson",2022,"07","1066",449.8948,-0.160276912571162,451.3229,94.8663,468.296,114.8088,5.1243109703064,6562,53
73,"Kamloops-Thompson",2023,"04","1162",452.7271,-0.218407428814446,454.6869,94.2993,477.3267,112.6317,19.2408010482788,103651,80
73,"Kamloops-Thompson",2023,"07","1148",437.5768,-0.194949553897858,438.7389,97.7744,460.2924,116.5204,19.2408010482788,103651,80
73,"Kamloops-Thompson",2024,"04","1174",468.7996,-0.10139208543027,475.9251,90.9678,479.7736,108.2333,10.0084654808044,43985,98
73,"Kamloops-Thompson",2024,"07","1157",458.3361,-0.101253553602599,453.8618,92.5552,469.7227,112.4563,10.0084654808044,43985,98
74,"Gold Trail",2017,"04","86",367.4659,-0.010189251819319,363.5,108.816,369.7585,225.0018,13.2089817047119,403757,26
74,"Gold Trail",2017,"07","96",371.2358,0.0256397713917052,388.5,144.2799,365.4176,226.9209,13.2089817047119,403757,26
74,"Gold Trail",2018,"04","75",381.6627,0.087479451684362,421,145.9889,361.6057,229.2767,10.3572073459625,17275,50
74,"Gold Trail",2018,"07","71",420.3467,0.275033157071264,418,132.8662,356.6422,231.6248,10.3572073459625,17275,50
74,"Gold Trail",2019,"04","93",393.8526,0.115736347442118,386,110.1096,366.7404,234.2583,3.53583498001099,299,19
74,"Gold Trail",2019,"07","88",393.3222,0.155154339463143,386,98.5297,357.1648,233.0415,3.53583498001099,299,19
74,"Gold Trail",2020,"04","65",422.1857,0.327334991458243,439.5,156.5254,338.5485,255.5095,5.00846428871155,594,21
74,"Gold Trail",2020,"07","86",406.4457,0.346036600373399,430,142.7078,318.5741,253.9373,5.00846428871155,594,21
74,"Gold Trail",2021,"04","83",399.7283,-0.805573004637063,374.8282,103.4272,490.3953,112.5497,13.9555627346039,370543,61
74,"Gold Trail",2021,"07","75",450.3843,-0.200275064746009,451.9272,99.4939,474.0476,118.154,13.9555627346039,370543,61
74,"Gold Trail",2022,"04","73",410.439,-0.616835306011075,383.811,100.1418,479.387,111.777,7.39522957801819,15919,55
74,"Gold Trail",2022,"07","75",424.1921,-0.384150866484102,416.0674,116.0584,468.296,114.8088,7.39522957801819,15919,55
74,"Gold Trail",2023,"04","67",396.9076,-0.714000587756378,379.9905,105.1727,477.3267,112.6317,12.6307195663452,45469,51
74,"Gold Trail",2023,"07","73",411.8846,-0.415444849142296,397.3053,118.8125,460.2924,116.5204,12.6307195663452,45469,51
74,"Gold Trail",2024,"04","77",426.4777,-0.492416843984245,421.1528,85.2922,479.7736,108.2333,7.00162963867187,27211,53
74,"Gold Trail",2024,"07","81",389.8071,-0.710636931857086,392.3505,103.6597,469.7227,112.4563,7.00162963867187,27211,53
75,"Mission",2017,"04","356",328.0907,-0.185188740712297,395,211.9319,369.7585,225.0018,6.52634077072144,188,5
75,"Mission",2017,"07","382",364.4051,-0.00446190721083862,395,156.0146,365.4176,226.9209,6.52634077072144,188,5
75,"Mission",2018,"04","375",364.9814,0.0147232579673381,436,213.2306,361.6057,229.2767,5.89046812057495,978,9
75,"Mission",2018,"07","400",372.1892,0.0671214826737035,397,148.9223,356.6422,231.6248,5.89046812057495,978,9
75,"Mission",2019,"04","390",340.3676,-0.112580002501512,410,215.9798,366.7404,234.2583,5.2213719367981,5,1
75,"Mission",2019,"07","337",308.2341,-0.209965606984164,370,200.4427,357.1648,233.0415,5.2213719367981,5,1
75,"Mission",2020,"04","249",225.4912,-0.4424778726427,0,241.5555,338.5485,255.5095,5.77052311897278,402,5
75,"Mission",2020,"07","199",177.7614,-0.554517591547205,0,218.6122,318.5741,253.9373,5.77052311897278,402,5
75,"Mission",2021,"04","268",454.2327,-0.321303388636309,451.0375,98.8477,490.3953,112.5497,5.15682182312012,1383,8
75,"Mission",2021,"07","352",389.3972,-0.716441254633783,390.3834,95.1431,474.0476,118.154,5.15682182312012,1383,8
75,"Mission",2022,"04","314",416.7602,-0.560283421455219,411.4198,105.4846,479.387,111.777,5.96398038864136,5004,8
75,"Mission",2022,"07","236",387.4856,-0.703869389802872,376.9593,92.1652,468.296,114.8088,5.96398038864136,5004,8
75,"Mission",2023,"04","288",419.6222,-0.512329122263093,422.4941,99.5478,477.3267,112.6317,7.22618789672852,16807,16
75,"Mission",2023,"07","271",384.5571,-0.649974596722977,391.6217,100.1566,460.2924,116.5204,7.22618789672852,16807,16
75,"Mission",2024,"04","514",427.9353,-0.478949639343899,430.9463,106.7842,479.7736,108.2333,6.20389757156372,664,9
75,"Mission",2024,"07","470",398.4342,-0.633921798956572,392.4818,88.8706,469.7227,112.4563,6.20389757156372,664,9
78,"Fraser-Cascade",2017,"04","113",332.366,-0.166187559388414,380,215.9159,369.7585,225.0018,8.42314310073852,14045,13
78,"Fraser-Cascade",2017,"07","96",270.9643,-0.416238874427168,336.5,201.0177,365.4176,226.9209,8.42314310073852,14045,13
78,"Fraser-Cascade",2018,"04","82",257.9209,-0.452225629555903,320,226.8483,361.6057,229.2767,7.58072080612183,27045,29
78,"Fraser-Cascade",2018,"07","83",273.843,-0.357471220698302,340,201.8178,356.6422,231.6248,7.58072080612183,27045,29
78,"Fraser-Cascade",2019,"04","80",318.4228,-0.20625779321373,429,247.5414,366.7404,234.2583,4.67412056922913,31,7
78,"Fraser-Cascade",2019,"07","78",224.3429,-0.569949558340467,290.5,212.0592,357.1648,233.0415,4.67412056922913,31,7
78,"Fraser-Cascade",2020,"04","50",172.6815,-0.649161772849933,0,235.0985,338.5485,255.5095,5.37818746566772,596,16
78,"Fraser-Cascade",2020,"07","65",189.517,-0.508224274259827,0,223.0345,318.5741,253.9373,5.37818746566772,596,16
78,"Fraser-Cascade",2021,"04","43",406.1482,-0.748532426119306,405.0783,98.7128,490.3953,112.5497,7.94433813095093,117448,21
78,"Fraser-Cascade",2021,"07","85",393.9168,-0.678189481524112,379.5831,95.4892,474.0476,118.154,7.94433813095093,117448,21
78,"Fraser-Cascade",2022,"04","35",374.4896,-0.938452454440538,370.0252,98.3066,479.387,111.777,9.09447994232178,17402,30
78,"Fraser-Cascade",2022,"07","63",380.9772,-0.760558424092927,380.4131,96.2541,468.296,114.8088,9.09447994232178,17402,30
78,"Fraser-Cascade",2023,"04","84",427.0019,-0.446808491747883,436.8473,97.387,477.3267,112.6317,8.86423215866089,61906,37
78,"Fraser-Cascade",2023,"07","89",351.673,-0.932192131163298,344.8542,86.3691,460.2924,116.5204,8.86423215866089,61906,37
78,"Fraser-Cascade",2024,"04","129",450.1642,-0.273570148928287,448.0236,94.0219,479.7736,108.2333,6.0340904712677,28546,25
78,"Fraser-Cascade",2024,"07","115",418.78,-0.452999965319862,423.793,101.7793,469.7227,112.4563,6.0340904712677,28546,25
79,"Cowichan Valley",2017,"04","336",252.0051,-0.523344257690383,338.5,227.2695,369.7585,225.0018,4.94328417778015,20,5
79,"Cowichan Valley",2017,"07","320",252.9231,-0.495743230350311,327,230.8996,365.4176,226.9209,4.94328417778015,20,5
79,"Cowichan Valley",2018,"04","307",223.9354,-0.600454821619467,240.5,226.5825,361.6057,229.2767,5.89190812110901,353,11
79,"Cowichan Valley",2018,"07","302",217.5164,-0.600651570988944,0,230.1649,356.6422,231.6248,5.89190812110901,353,11
79,"Cowichan Valley",2019,"04","330",219.5893,-0.628157465498554,214,223.7081,366.7404,234.2583,3.42672433853149,24,4
79,"Cowichan Valley",2019,"07","392",235.8613,-0.520523168620181,282,209.5888,357.1648,233.0415,3.42672433853149,24,4
79,"Cowichan Valley",2020,"04","481",343.2122,0.0182525502965643,422,215.2337,338.5485,255.5095,5.2684467792511,36,8
79,"Cowichan Valley",2020,"07","461",313.6783,-0.0192795623171547,376,209.7195,318.5741,253.9373,5.2684467792511,36,8
79,"Cowichan Valley",2021,"04","509",419.3724,-0.631035889033911,419.4019,106.1395,490.3953,112.5497,3.8973904132843,93,3
79,"Cowichan Valley",2021,"07","516",415.0634,-0.49921458435601,420.2875,108.2706,474.0476,118.154,3.8973904132843,93,3
79,"Cowichan Valley",2022,"04","592",413.6389,-0.588207770829419,412.1529,95.1541,479.387,111.777,3.21502151489258,6,1
79,"Cowichan Valley",2022,"07","549",408.1319,-0.52403735602149,403.0615,103.3487,468.296,114.8088,3.21502151489258,6,1
79,"Cowichan Valley",2023,"04","604",413.2018,-0.569332612399529,417.1469,103.3003,477.3267,112.6317,4.51695790290833,231,4
79,"Cowichan Valley",2023,"07","620",403.9465,-0.4835711171606,398.8948,104.5945,460.2924,116.5204,4.51695790290833,231,4
79,"Cowichan Valley",2024,"04","599",428.5838,-0.472957952866632,434.2563,104.6464,479.7736,108.2333,3.60578002929687,170,6
79,"Cowichan Valley",2024,"07","575",416.9403,-0.469359208866022,412.2824,106.8405,469.7227,112.4563,3.60578002929687,170,6
81,"Fort Nelson",2017,"04","57",574.3898,0.909465168723095,598,128.0403,369.7585,225.0018,4.51610283851624,3779,17
81,"Fort Nelson",2017,"07","48",484.8214,0.526191285157075,556.5,207.1062,365.4176,226.9209,4.51610283851624,3779,17
81,"Fort Nelson",2018,"04","55",554.8525,0.842854071085287,603,195.231,361.6057,229.2767,12.6449465751648,206201,58
81,"Fort Nelson",2018,"07","43",513.2826,0.676267826243131,543,150.8952,356.6422,231.6248,12.6449465751648,206201,58
81,"Fort Nelson",2019,"04","45",532.24,0.706483398880637,581.5,186.1472,366.7404,234.2583,7.0843638420105,7627,19
81,"Fort Nelson",2019,"07","54",530.463,0.743636648408116,523.5,61.9619,357.1648,233.0415,7.0843638420105,7627,19
81,"Fort Nelson",2020,"04","47",553.4808,0.841191032035991,596,193.0596,338.5485,255.5095,3.20673456192017,8,2
81,"Fort Nelson",2020,"07","55",491.6333,0.681503662518267,530,160.713,318.5741,253.9373,3.20673456192017,8,2
81,"Fort Nelson",2021,"04","39",555.0006,0.574015745932685,543.0588,86.1735,490.3953,112.5497,5.6731662273407,10151,20
81,"Fort Nelson",2021,"07","67",547.1405,0.618623999187501,542.7165,65.1127,474.0476,118.154,5.6731662273407,10151,20
81,"Fort Nelson",2022,"04","37",568.305,0.795494600857063,583.8042,65.8082,479.387,111.777,8.24756326675415,2862,17
81,"Fort Nelson",2022,"07","47",516.1151,0.416510755273115,501.3053,50.6557,468.296,114.8088,8.24756326675415,2862,17
81,"Fort Nelson",2023,"04","57",517.2515,0.354472142389753,508.0259,76.4375,477.3267,112.6317,115.535551452637,1963733,53
81,"Fort Nelson",2023,"07","56",492.0403,0.272466452226391,488.9477,88.6032,460.2924,116.5204,115.535551452637,1963733,53
81,"Fort Nelson",2024,"04","37",535.5905,0.515709120945218,532.8791,64.2634,479.7736,108.2333,47.915832901001,59487,28
81,"Fort Nelson",2024,"07","49",515.6641,0.408526689923108,505.0512,83.339,469.7227,112.4563,47.915832901001,59487,28
82,"Coast Mountains",2017,"04","265",362.2045,-0.0335730647488155,399,171.7794,369.7585,225.0018,3.70822887420654,133,2
82,"Coast Mountains",2017,"07","202",235.8216,-0.571106495699603,311,209.6747,365.4176,226.9209,3.70822887420654,133,2
82,"Coast Mountains",2018,"04","262",350.2539,-0.0495113546208578,405,186.2686,361.6057,229.2767,6.04426651000977,247249,25
82,"Coast Mountains",2018,"07","231",322.0888,-0.149178326327751,388.5,199.3436,356.6422,231.6248,6.04426651000977,247249,25
82,"Coast Mountains",2019,"04","219",362.0221,-0.0201414421602137,413,203.3553,366.7404,234.2583,4.30035929679871,502,10
82,"Coast Mountains",2019,"07","226",274.2564,-0.355766676750708,328.5,187.3415,357.1648,233.0415,4.30035929679871,502,10
82,"Coast Mountains",2020,"04","167",278.1513,-0.236379469256525,375,231.9172,338.5485,255.5095,2.87367806434631,46,2
82,"Coast Mountains",2020,"07","150",199.6187,-0.468443982038086,234,209.1853,318.5741,253.9373,2.87367806434631,46,2
82,"Coast Mountains",2021,"04","233",415.7547,-0.663179022245284,404.6223,107.3241,490.3953,112.5497,2.84259734153748,89,2
82,"Coast Mountains",2021,"07","245",372.9776,-0.855409042436143,373.154,97.0861,474.0476,118.154,2.84259734153748,89,2
82,"Coast Mountains",2022,"04","269",409.4286,-0.625874732726768,406.0136,93.1256,479.387,111.777,3.11454205513,477,13
82,"Coast Mountains",2022,"07","208",365.6418,-0.894131808711527,352.391,91.791,468.296,114.8088,3.11454205513,477,13
82,"Coast Mountains",2023,"04","277",423.9073,-0.474283882779004,428.6407,106.0676,477.3267,112.6317,6.36900939941406,33766,49
82,"Coast Mountains",2023,"07","270",375.4883,-0.727804744920203,364.599,90.6603,460.2924,116.5204,6.36900939941406,33766,49
82,"Coast Mountains",2024,"04","251",427.4575,-0.4833641771987,429.9414,98.1955,479.7736,108.2333,4.92552599906921,64733,16
82,"Coast Mountains",2024,"07","298",383.876,-0.763378307840468,371.0911,93.8107,469.7227,112.4563,4.92552599906921,64733,16
83,"K̓wsaltktnéws ne Secwepemcúl’ecw",2017,"04","445",422.8093,0.235779447097756,443,132.7808,369.7585,225.0018,13.4093273162842,1681,29
83,"K̓wsaltktnéws ne Secwepemcúl’ecw",2017,"07","437",390.4062,0.110120310645692,418,154.1623,365.4176,226.9209,13.4093273162842,1681,29
83,"K̓wsaltktnéws ne Secwepemcúl’ecw",2018,"04","458",403.5787,0.183067010298037,435,159.5802,361.6057,229.2767,11.7504535675049,10250,82
83,"K̓wsaltktnéws ne Secwepemcúl’ecw",2018,"07","451",411.9245,0.238671765717661,431,145.7763,356.6422,231.6248,11.7504535675049,10250,82
83,"K̓wsaltktnéws ne Secwepemcúl’ecw",2019,"04","474",398.2224,0.134390115526323,440,170.2124,366.7404,234.2583,4.42969074249268,34,5
83,"K̓wsaltktnéws ne Secwepemcúl’ecw",2019,"07","457",384.1566,0.11582400559557,424.5,173.249,357.1648,233.0415,4.42969074249268,34,5
83,"K̓wsaltktnéws ne Secwepemcúl’ecw",2020,"04","434",424.39,0.335962067946593,456,165.1134,338.5485,255.5095,6.43250985145569,122,10
83,"K̓wsaltktnéws ne Secwepemcúl’ecw",2020,"07","447",398.4739,0.314643811681073,444,175.5683,318.5741,253.9373,6.43250985145569,122,10
83,"K̓wsaltktnéws ne Secwepemcúl’ecw",2021,"04","465",460.116,-0.269030481644998,458.5943,95.3248,490.3953,112.5497,18.8847627639771,206493,82
83,"K̓wsaltktnéws ne Secwepemcúl’ecw",2021,"07","502",443.7163,-0.256709887096501,447.5903,99.2723,474.0476,118.154,18.8847627639771,206493,82
83,"K̓wsaltktnéws ne Secwepemcúl’ecw",2022,"04","455",460.0751,-0.1727716793258,465.0668,95.0128,479.387,111.777,5.60066637992859,2990,41
