"SCHOOL_DISTRICT_NUMBER","SCHOOL_DISTRICT_NAME","year","GRADE","NUMBER_WRITERS","AVG_SCORE","MEDIAN_SCORE","STDEV_SCORE","pm25","burned_ha_75km","fire_count_75km","AVG_SCORE_Z"
5,"Southeast Kootenay",2022,"04","347",433.5294,429.92,99.159,6.76822457313538,9106,28,-0.410259713536774
6,"Rocky Mountain",2022,"04","260",457.9122,460.2238,84.5463,5.6676411151886,11412,69,-0.192121813968885
8,"Kootenay Lake",2022,"04","322",446.5595,455.4572,101.3357,7.2078902721405,12044,70,-0.29368743122467
10,"Arrow Lakes",2022,"04","41",482.9377,472.6257,90.9027,5.26500639915466,8743,63,0.0317659268006836
19,"Revelstoke",2022,"04","99",511.5918,522.108,91.8424,5.62478404045105,3912,53,0.288116517709368
20,"Kootenay-Columbia",2022,"04","314",470.9272,470.0215,92.8618,6.62234983444214,4233,22,-0.0756846220599942
22,"Vernon",2022,"04","625",460.4236,458.9813,95.0518,4.9795193195343,10112,65,-0.169653864390706
23,"Central Okanagan",2022,"04","1510",476.4939,475.8366,93.995,5.74871883392334,7429,29,-0.0258827844726554
27,"Cariboo-Chilcotin",2022,"04","339",405.6849,406.1399,83.0357,4.57907514572144,8624,68,-0.659367311700976
28,"Quesnel",2022,"04","134",374.5083,377.0356,101.353,4.81094813346863,154,21,-0.938285157053777
33,"Chilliwack",2022,"04","967",459.3219,458.7295,97.6838,8.80363812446594,7034,13,-0.179510095994703
34,"Abbotsford",2022,"04","1386",452.1144,452.6562,93.7301,5.95654945373535,944,6,-0.243991160972293
35,"Langley",2022,"04","1520",472.7244,474.5737,101.211,5.26206102371216,586,3,-0.0596061801622874
36,"Surrey",2022,"04","2524",441.2285,443.8935,115.7468,5.00396366119385,11,2,-0.341380606028074
37,"Delta",2022,"04","682",462.7131,462.6052,104.6574,4.98578834533691,11,2,-0.149171117492865
38,"Richmond",2022,"04","1268",514.1071,515.0594,104.9265,5.1101185798645,13,3,0.310619358186388
39,"Vancouver",2022,"04","1766",492.3352,498.7326,107.5773,5.1184531211853,13,3,0.115839573436396
40,"New Westminster",2022,"04","472",473.5178,477.2498,96.324,6.20888338088989,11,2,-0.0525081188437691
41,"Burnaby",2022,"04","1062",508.8934,514.8069,110.2709,5.9249062538147,11,2,0.263975594263578
42,"Maple Ridge-Pitt Meadows",2022,"04","420",436.0912,439.2593,97.3934,5.66081786155701,9606,12,-0.38734086618893
43,"Coquitlam",2022,"04","1604",474.7349,475.4837,103.263,5.1074547290802,4801,8,-0.0416194744893853
44,"North Vancouver",2022,"04","1052",485.6146,491.1443,99.4424,4.92049655914307,13,3,0.0557145029836191
45,"West Vancouver",2022,"04","443",575.9812,579.9597,89.6737,4.62468099594116,13,3,0.864168836164864
46,"Sunshine Coast",2022,"04","223",491.4886,494.9388,83.8516,4.09577641487122,377,11,0.108265564472119
47,"qathet",2022,"04","187",446.0355,433.0909,133.1871,3.74423117637634,1502,15,-0.29837533660771
48,"Sea to Sky",2022,"04","414",456.2183,463.093,103.6588,5.02293920516968,15880,32,-0.207276094366462
49,"Central Coast",2022,"04","Msk",481.5713,505.8349,94.4227,2.98295669555664,465,9,0.0195415872675059
50,"Haida Gwaii",2022,"04","17",403.5107,399.4389,93.1082,2.57779560089111,0,0,-0.678818540486862
51,"Boundary",2022,"04","92",442.4021,437.8969,83.9532,5.49081420898438,8759,25,-0.330881129391556
52,"Prince Rupert",2022,"04","94",383.4797,372.6503,106.648,2.40707120895386,62,2,-0.858023564776296
53,"Okanagan Similkameen",2022,"04","159",458.366,440.9922,98.0436,9.34196925163269,12994,19,-0.188061944765023
54,"Bulkley Valley",2022,"04","145",450.0602,441.6324,99.3217,3.70792746543884,477,9,-0.262368823639926
57,"Prince George",2022,"04","906",430.4878,427.2566,93.0653,4.95587177276611,39576,39,-0.437471036080768
58,"Nicola-Similkameen",2022,"04","120",415.8683,419.0114,97.4922,6.9905357837677,25185,60,-0.568262701629137
59,"Peace River South",2022,"04","282",442.9407,442.1117,93.7879,6.0575674533844,39479,32,-0.326062606797463
60,"Peace River North",2022,"04","445",460.3591,454.7094,89.8087,6.63224911689758,35488,40,-0.170230906179268
61,"Greater Victoria",2022,"04","948",485.1918,488.0429,108.372,3.79376921653748,0,0,0.05193197169364
62,"Sooke",2022,"04","556",425.1367,427.857,101.6769,3.15481648445129,0,0,-0.485344033208978
63,"Saanich",2022,"04","347",480.2914,481.1077,101.1922,4.03016214370728,0,0,0.00809110997790252
64,"Gulf Islands",2022,"04","94",480.9485,484.6896,99.157,4.1980749130249,0,0,0.0139697791137714
67,"Okanagan Skaha",2022,"04","374",472.6356,481.3376,92.2887,7.91875472068787,12374,21,-0.0604006190897948
68,"Nanaimo-Ladysmith",2022,"04","749",431.5852,436.3577,104.8566,3.5620285987854,8,2,-0.427653273929342
69,"Qualicum",2022,"04","328",480.3497,473.2765,97.1551,3.47901787757874,521,5,0.00861268418368702
70,"Pacific Rim",2022,"04","266",438.6061,436.3942,100.5804,3.13931250572205,997,8,-0.364841604265636
71,"Comox Valley",2022,"04","587",461.4471,459.0732,99.7162,3.41584982872009,1005,10,-0.160497240040438
72,"Campbell River",2022,"04","403",428.7993,421.2895,95.3417,3.6203887462616,1622,17,-0.452577006003024
73,"Kamloops-Thompson",2022,"04","1051",464.3843,465.2483,101.0535,5.1243109703064,13539,81,-0.134219920019324
74,"Gold Trail",2022,"04","73",410.439,383.811,100.1418,7.39522957801819,17238,73,-0.616835306011075
75,"Mission",2022,"04","314",416.7602,411.4198,105.4846,5.96398038864136,5962,17,-0.560283421455219
78,"Fraser-Cascade",2022,"04","35",374.4896,370.0252,98.3066,9.09447994232178,23877,40,-0.938452454440538
79,"Cowichan Valley",2022,"04","592",413.6389,412.1529,95.1541,3.21502151489258,6,1,-0.588207770829419
81,"Fort Nelson",2022,"04","37",568.305,583.8042,65.8082,8.24756326675415,6017,24,0.795494600857063
82,"Coast Mountains",2022,"04","269",409.4286,406.0136,93.1256,3.11454205513,477,13,-0.625874732726768
83,"K̓wsaltktnéws ne Secwepemcúl’ecw",2022,"04","455",460.0751,465.0668,95.0128,5.60066637992859,3554,64,-0.1727716793258
84,"Vancouver Island West",2022,"04","13",486.8479,507.9781,102.203,3.38205308914185,997,8,0.0667480787639674
85,"Vancouver Island North",2022,"04","82",451.1871,441.8282,94.1105,3.28006386756897,1609,15,-0.252287143151096
87,"Stikine",2022,"04","Msk",422.6112,414.1495,56.4761,3.73261666297913,17577,27,-0.507938126806051
91,"Nechako Lakes",2022,"04","179",414.0657,406.4413,100.9403,3.61224551200867,3233,37,-0.584389454002165
92,"Nisga'a",2022,"04","27",374.8024,382.9724,103.2902,3.06262254714966,63,3,-0.935654025425624
5,"Southeast Kootenay",2022,"07","446",413.6939,409.4089,91.9227,6.76822457313538,9106,28,-0.475591592282125
6,"Rocky Mountain",2022,"07","289",467.5834,471.9677,95.5232,5.6676411151886,11412,69,-0.00620684128742752
8,"Kootenay Lake",2022,"07","294",423.7428,420.3146,95.8154,7.2078902721405,12044,70,-0.388064329563587
10,"Arrow Lakes",2022,"07","34",465.4505,488.2801,90.4296,5.26500639915466,8743,63,-0.0247846854944918
19,"Revelstoke",2022,"07","77",512.1172,516.0156,92.1683,5.62478404045105,3912,53,0.381688511682032
20,"Kootenay-Columbia",2022,"07","269",450.0691,448.5495,100.1828,6.62234983444214,4233,22,-0.158758736264119
22,"Vernon",2022,"07","616",438.5502,438.0007,94.3013,4.9795193195343,10112,65,-0.259089895548076
23,"Central Okanagan",2022,"07","1478",416.3554,415.1827,99.6507,5.74871883392334,7429,29,-0.45240957139174
27,"Cariboo-Chilcotin",2022,"07","323",419.8488,418.5503,101.1378,4.57907514572144,8624,68,-0.421981590261374
28,"Quesnel",2022,"07","94",361.0332,346.1678,106.7251,4.81094813346863,154,21,-0.934273330964177
33,"Chilliwack",2022,"07","943",416.8798,411.328,92.6541,8.80363812446594,7034,13,-0.447841977270035
34,"Abbotsford",2022,"07","1327",448.0943,446.1232,102.6355,5.95654945373535,944,6,-0.175959508330372
35,"Langley",2022,"07","1599",451.4387,449.4551,106.7558,5.26206102371216,586,3,-0.146829337123984
36,"Surrey",2022,"07","2515",454.2553,450.3094,117.2318,5.00396366119385,11,2,-0.122296374493941
37,"Delta",2022,"07","742",464.8612,462.0621,102.1578,4.98578834533691,11,2,-0.0299175672944931
38,"Richmond",2022,"07","1206",521.6919,529.25,105.3824,5.1101185798645,13,3,0.465085428991506
39,"Vancouver",2022,"07","1796",506.0855,509.1732,109.2645,5.1184531211853,13,3,0.329151598135335
40,"New Westminster",2022,"07","366",475.0784,480.9613,98.6355,6.20888338088989,11,2,0.0590756109287789
41,"Burnaby",2022,"07","1013",504.3264,515.4057,110.3847,5.9249062538147,11,2,0.313829601912048
42,"Maple Ridge-Pitt Meadows",2022,"07","270",422.9648,407.479,109.6285,5.66081786155701,9606,12,-0.39484081359617
43,"Coquitlam",2022,"07","1619",460.4568,463.1007,106.4825,5.1074547290802,4801,8,-0.0682804802419327
44,"North Vancouver",2022,"07","1124",492.0295,500.2533,100.647,4.92049655914307,13,3,0.206721958595508
45,"West Vancouver",2022,"07","468",578.09,582.5758,98.6868,4.62468099594116,13,3,0.95632042143111
46,"Sunshine Coast",2022,"07","225",457.819,462.4647,99.6921,4.09577641487122,377,11,-0.0912560709632012
47,"qathet",2022,"07","168",463.3092,461.6319,116.3092,3.74423117637634,1502,15,-0.0434356948247871
48,"Sea to Sky",2022,"07","367",422.7417,424.7265,96.7422,5.02293920516968,15880,32,-0.39678404442865
49,"Central Coast",2022,"07","17",450.7097,454.0697,150.3104,2.98295669555664,465,9,-0.153179024604386
50,"Haida Gwaii",2022,"07","39",369.5883,339.0667,97.1818,2.57779560089111,0,0,-0.859757265993547
51,"Boundary",2022,"07","107",442.5169,434.9296,95.6997,5.49081420898438,8759,25,-0.224539408128993
52,"Prince Rupert",2022,"07","136",367.542,346.1678,96.5308,2.40707120895386,62,2,-0.877580812620635
53,"Okanagan Similkameen",2022,"07","153",456.0134,454.4437,95.2221,9.34196925163269,12994,19,-0.106983088404373
54,"Bulkley Valley",2022,"07","148",438.5889,425.6384,104.533,3.70792746543884,477,9,-0.258752813373191
57,"Prince George",2022,"07","932",420.3427,417.843,97.615,4.95587177276611,39576,39,-0.417679655218067
58,"Nicola-Similkameen",2022,"07","126",434.5661,424.3419,106.0141,6.9905357837677,25185,60,-0.293791939293852
59,"Peace River South",2022,"07","252",446.6342,444.9216,98.7311,6.0575674533844,39479,32,-0.188677174571984
60,"Peace River North",2022,"07","397",425.0991,423.4756,99.3685,6.63224911689758,35488,40,-0.376250775201901
61,"Greater Victoria",2022,"07","783",448.0368,446.5239,109.4938,3.79376921653748,0,0,-0.176460341019155
62,"Sooke",2022,"07","457",404.9559,403.1716,104.9221,3.15481648445129,0,0,-0.551700740709771
63,"Saanich",2022,"07","312",459.7716,462.086,107.1501,4.03016214370728,0,0,-0.0742486638654878
64,"Gulf Islands",2022,"07","137",477.3722,492.2957,95.422,4.1980749130249,0,0,0.0790549156510653
67,"Okanagan Skaha",2022,"07","426",433.947,431.2608,89.9863,7.91875472068787,12374,21,-0.299184383078649
68,"Nanaimo-Ladysmith",2022,"07","743",425.6424,420.2224,109.4429,3.5620285987854,8,2,-0.371518559552926
69,"Qualicum",2022,"07","283",450.879,456.8949,99.076,3.47901787757874,521,5,-0.151704398965933
70,"Pacific Rim",2022,"07","277",429.1321,428.6588,94.0222,3.13931250572205,997,8,-0.341122805917317
71,"Comox Valley",2022,"07","599",445.9463,442.5547,101.0389,3.41584982872009,1005,10,-0.194668875556577
72,"Campbell River",2022,"07","362",420.5887,421.9885,101.0458,3.6203887462616,1622,17,-0.415536962323445
73,"Kamloops-Thompson",2022,"07","1066",449.8948,451.3229,94.8663,5.1243109703064,13539,81,-0.160276912571162
74,"Gold Trail",2022,"07","75",424.1921,416.0674,116.0584,7.39522957801819,17238,73,-0.384150866484102
75,"Mission",2022,"07","236",387.4856,376.9593,92.1652,5.96398038864136,5962,17,-0.703869389802872
78,"Fraser-Cascade",2022,"07","63",380.9772,380.4131,96.2541,9.09447994232178,23877,40,-0.760558424092927
79,"Cowichan Valley",2022,"07","549",408.1319,403.0615,103.3487,3.21502151489258,6,1,-0.52403735602149
81,"Fort Nelson",2022,"07","47",516.1151,501.3053,50.6557,8.24756326675415,6017,24,0.416510755273115
82,"Coast Mountains",2022,"07","208",365.6418,352.391,91.791,3.11454205513,477,13,-0.894131808711527
83,"K̓wsaltktnéws ne Secwepemcúl’ecw",2022,"07","499",436.8484,431.0515,94.6525,5.60066637992859,3554,64,-0.273912801109322
84,"Vancouver Island West",2022,"07","29",331.5917,320.2208,81.8794,3.38205308914185,997,8,-1.19071273282187
85,"Vancouver Island North",2022,"07","92",449.6271,446.3816,103.9819,3.28006386756897,1609,15,-0.162608615367463
87,"Stikine",2022,"07","13",348.8475,338.3542,86.6159,3.73261666297913,17577,27,-1.04041240741128
91,"Nechako Lakes",2022,"07","232",436.6691,425.4659,99.4605,3.61224551200867,3233,37,-0.275474528084955
92,"Nisga'a",2022,"07","29",355.1004,366.1041,77.6014,3.06262254714966,63,3,-0.985948812286166
5,"Southeast Kootenay",2023,"04","354",426.5533,428.9039,95.4177,14.7323289871216,26831,23,-0.450791384663465
6,"Rocky Mountain",2023,"04","267",455.1988,460.5193,91.9214,18.7983540534973,41153,76,-0.196462452400168
8,"Kootenay Lake",2023,"04","291",446.2221,449.4353,107.2321,16.8395694732666,33944,59,-0.276162039638929
10,"Arrow Lakes",2023,"04","36",498.1172,494.5229,82.1094,16.5972396850586,27184,52,0.184588353012518
19,"Revelstoke",2023,"04","92",496.8447,504.0633,103.1459,18.3709336280823,67922,71,0.173290467958843
20,"Kootenay-Columbia",2023,"04","309",458.8519,459.5878,97.4808,13.6168760299683,417,14,-0.164028421838612
22,"Vernon",2023,"04","609",465.0255,467.9795,95.0256,12.9176139831543,66527,65,-0.109216144300406
23,"Central Okanagan",2023,"04","1508",469.0367,471.8844,96.6761,13.8244333267212,102649,40,-0.0736027246325859
27,"Cariboo-Chilcotin",2023,"04","321",424.5001,417.0416,107.7225,16.4950023651123,279533,156,-0.469020710865591
28,"Quesnel",2023,"04","145",392.5803,398.2256,114.1238,22.0506067276001,182866,108,-0.752420499734977
33,"Chilliwack",2023,"04","968",482.2463,485.8175,100.9763,7.76600456237793,15850,14,0.0436786446444474
34,"Abbotsford",2023,"04","1357",461.5649,461.5606,97.2191,7.16691131591797,2349,11,-0.139941064549323
35,"Langley",2023,"04","1777",471.3492,473.2653,102.8869,6.82045812606812,1108,9,-0.053071204643098
36,"Surrey",2023,"04","4480",439.582,439.6649,109.132,6.30403995513916,1287,9,-0.335116135155556
37,"Delta",2023,"04","794",451.9669,457.9817,103.4961,6.22429113388062,1284,7,-0.22515686081272
38,"Richmond",2023,"04","1472",502.4993,507.87,97.8044,5.85374450683594,495,5,0.223494806524273
39,"Vancouver",2023,"04","2182",495.684,503.471,112.4034,5.75422782897949,815,8,0.162985198660768
40,"New Westminster",2023,"04","425",483.1274,483.4802,101.2077,7.38107500076294,1284,7,0.0515014867040097
41,"Burnaby",2023,"04","1227",502.4164,509.4403,104.8474,7.10383682250977,1284,7,0.222758779277947
42,"Maple Ridge-Pitt Meadows",2023,"04","417",450.2153,449.0326,97.2811,7.49980592727661,24875,27,-0.24070843288346
43,"Coquitlam",2023,"04","1766",479.6366,482.2461,106.3507,6.34602212905884,1425,14,0.0205084359021481
44,"North Vancouver",2023,"04","1124",484.8569,490.6568,108.966,6.18119020462036,1424,12,0.0668568440323637
45,"West Vancouver",2023,"04","420",571.873,582.1004,91.1542,5.78670024871826,532,8,0.83942886416524
46,"Sunshine Coast",2023,"04","223",482.9021,481.5229,88.1253,5.95538711547852,3272,22,0.0495011617510879
47,"qathet",2023,"04","167",468.3897,467.43,120.3551,6.56984186172485,5856,35,-0.0793471109820771
48,"Sea to Sky",2023,"04","322",465.486,470.4254,94.4768,9.89117460250855,37045,39,-0.10512759729277
49,"Central Coast",2023,"04","12",459.7298,483.7964,122.4656,7.690509557724,124633,46,-0.156233990963468
50,"Haida Gwaii",2023,"04","29",373.725,343.478,114.8645,3.47266235351562,0,0,-0.919827188970778
51,"Boundary",2023,"04","88",452.334,460.3367,100.6286,12.2455528259277,58160,28,-0.22189756525028
52,"Prince Rupert",2023,"04","76",419.1859,410.9845,121.1566,3.88028545379639,670,9,-0.516202809688569
53,"Okanagan Similkameen",2023,"04","180",450.3417,453.0082,97.0515,25.1046629905701,59283,25,-0.239586191098954
54,"Bulkley Valley",2023,"04","135",430.138,426.0387,94.9386,8.6259313583374,103355,68,-0.418964643168842
57,"Prince George",2023,"04","873",427.1507,430.9376,100.3544,27.7876602172852,327230,144,-0.445487371672451
58,"Nicola-Similkameen",2023,"04","123",418.1916,418.8259,112.3279,9.20546855926514,127137,55,-0.525030697396914
59,"Peace River South",2023,"04","277",451.6885,452.3185,94.7908,40.3408996582031,93682,61,-0.227628633857076
60,"Peace River North",2023,"04","408",449.3075,446.1891,93.2826,78.8099227905273,1637671,96,-0.248768330763009
61,"Greater Victoria",2023,"04","935",483.2132,489.9402,98.8907,5.26599140167236,2,1,0.0522632615862138
62,"Sooke",2023,"04","659",428.6858,435.4515,106.3956,4.98529047966003,231,4,-0.431857993797484
63,"Saanich",2023,"04","421",478.6054,481.299,98.1663,5.3712495803833,2,1,0.0113529317234842
64,"Gulf Islands",2023,"04","88",495.4485,498.851,95.3241,5.35700168609619,2,1,0.160894313057514
67,"Okanagan Skaha",2023,"04","366",458.8012,459.6502,98.6583,12.3358031272888,58058,27,-0.164478561541733
68,"Nanaimo-Ladysmith",2023,"04","986",435.8732,438.655,108.8852,4.73152589797974,564,10,-0.368044697895886
69,"Qualicum",2023,"04","294",476.3114,478.7007,98.4662,4.54075651168823,1875,12,-0.00901433610608758
70,"Pacific Rim",2023,"04","273",409.531,412.3534,96.1672,4.68039088249207,2317,16,-0.601923792324896
71,"Comox Valley",2023,"04","616",447.1293,444.874,107.7389,4.75474510192871,2977,24,-0.268107468856459
72,"Campbell River",2023,"04","445",435.3031,441.0729,98.5291,7.33831443786621,21530,45,-0.373106327969835
73,"Kamloops-Thompson",2023,"04","1162",452.7271,454.6869,94.2993,19.2408010482788,117629,106,-0.218407428814446
74,"Gold Trail",2023,"04","67",396.9076,379.9905,105.1727,12.6307195663452,83077,71,-0.714000587756378
75,"Mission",2023,"04","288",419.6222,422.4941,99.5478,7.22618789672852,25143,24,-0.512329122263093
78,"Fraser-Cascade",2023,"04","84",427.0019,436.8473,97.387,8.86423215866089,83750,52,-0.446808491747883
79,"Cowichan Valley",2023,"04","604",413.2018,417.1469,103.3003,4.51695790290833,410,5,-0.569332612399529
81,"Fort Nelson",2023,"04","57",517.2515,508.0259,76.4375,115.535551452637,2055317,57,0.354472142389753
82,"Coast Mountains",2023,"04","277",423.9073,428.6407,106.0676,6.36900939941406,91799,63,-0.474283882779004
83,"K̓wsaltktnéws ne Secwepemcúl’ecw",2023,"04","444",452.8416,451.5226,90.6059,17.0334300994873,86430,72,-0.217390841121993
84,"Vancouver Island West",2023,"04","16",460.4927,464.1881,117.2414,4.53714909553528,2476,22,-0.149460587028341
85,"Vancouver Island North",2023,"04","66",474.2105,472.86,77.4531,5.84333906173706,26729,43,-0.0276671665259424
87,"Stikine",2023,"04","11",377.5567,382.0052,108.6669,14.6298558235168,749755,30,-0.885807459178899
91,"Nechako Lakes",2023,"04","175",421.3016,425.0979,93.7596,22.1923387527466,474094,186,-0.497418577540781
92,"Nisga'a",2023,"04","23",291.2579,275.8216,74.805,5.35394420623779,505,11,-1.6520109347546
5,"Southeast Kootenay",2023,"07","400",399.3926,390.5723,97.1669,14.7323289871216,26831,23,-0.522653543928788
6,"Rocky Mountain",2023,"07","255",438.5415,442.5319,90.474,18.7983540534973,41153,76,-0.186670316957374
8,"Kootenay Lake",2023,"07","356",441.7334,454.3759,107.6374,16.8395694732666,33944,59,-0.159276830494917
10,"Arrow Lakes",2023,"07","29",488.0373,520.6046,111.8957,16.5972396850586,27184,52,0.238111952928415
19,"Revelstoke",2023,"07","91",490.4037,493.8277,100.7997,18.3709336280823,67922,71,0.25842084304551
20,"Kootenay-Columbia",2023,"07","367",444.5468,441.3577,98.6715,13.6168760299683,417,14,-0.135131702259862
22,"Vernon",2023,"07","624",444.9858,441.3493,96.2299,12.9176139831543,66527,65,-0.131364121647368
23,"Central Okanagan",2023,"07","1465",419.2567,419.2212,102.6548,13.8244333267212,102649,40,-0.352176099635772
27,"Cariboo-Chilcotin",2023,"07","334",424.346,426.672,105.7494,16.4950023651123,279533,156,-0.308498769314214
28,"Quesnel",2023,"07","117",326.6383,310.2013,95.29,22.0506067276001,182866,108,-1.14704463767718
33,"Chilliwack",2023,"07","974",428.9467,427.0244,99.1861,7.76600456237793,15850,14,-0.269014696139045
34,"Abbotsford",2023,"07","1405",434.2337,432.5758,98.8764,7.16691131591797,2349,11,-0.223640667213638
35,"Langley",2023,"07","1830",444.6379,449.3055,114.481,6.82045812606812,1108,9,-0.134349864916358
36,"Surrey",2023,"07","4874",434.4648,432.3687,113.7892,6.30403995513916,1287,9,-0.221657323524464
37,"Delta",2023,"07","765",450.2614,456.4494,101.1713,6.22429113388062,1284,7,-0.0860879296672515
38,"Richmond",2023,"07","1395",516.1446,522.4508,107.2843,5.85374450683594,495,5,0.479334090854477
39,"Vancouver",2023,"07","1999",495.5757,504.7308,114.3697,5.75422782897949,815,8,0.302807920329831
40,"New Westminster",2023,"07","372",462.3172,455.0259,112.2093,7.38107500076294,1284,7,0.017377214633661
41,"Burnaby",2023,"07","1141",494.7243,500.6694,111.4638,7.10383682250977,1284,7,0.295501045310521
42,"Maple Ridge-Pitt Meadows",2023,"07","304",427.5578,428.1407,103.342,7.49980592727661,24875,27,-0.280934497306909
43,"Coquitlam",2023,"07","1746",461.7864,467.6285,110.7819,6.34602212905884,1425,14,0.0128217891459352
44,"North Vancouver",2023,"07","1107",493.3729,495.7971,97.989,6.18119020462036,1424,12,0.283903076199533
45,"West Vancouver",2023,"07","533",560.4676,564.1585,88.9169,5.78670024871826,532,8,0.859722417705397
46,"Sunshine Coast",2023,"07","229",463.4171,453.4956,95.1928,5.95538711547852,3272,22,0.0268167634165349
47,"qathet",2023,"07","160",414.2639,402.4696,98.7991,6.56984186172485,5856,35,-0.395025248797636
48,"Sea to Sky",2023,"07","347",414.5495,413.6112,106.7641,9.89117460250855,37045,39,-0.392574175852468
49,"Central Coast",2023,"07","12",394.161,375.6655,104.9106,7.690509557724,124633,46,-0.567552119628837
50,"Haida Gwaii",2023,"07","41",378.635,374.3928,86.8741,3.47266235351562,0,0,-0.700799173363634
51,"Boundary",2023,"07","90",444.6516,435.1479,97.6136,12.2455528259277,58160,28,-0.134232288938246
52,"Prince Rupert",2023,"07","68",360.7867,352.1182,83.1476,3.88028545379639,670,9,-0.85397664271664
53,"Okanagan Similkameen",2023,"07","202",442.5028,446.3946,100.8772,25.1046629905701,59283,25,-0.152673694906643
54,"Bulkley Valley",2023,"07","141",439.3907,413.2249,131.9556,8.6259313583374,103355,68,-0.179382322752068
57,"Prince George",2023,"07","879",421.3075,414.0032,104.7601,27.7876602172852,327230,144,-0.334575748109344
58,"Nicola-Similkameen",2023,"07","153",430.301,415.3712,128.7842,9.20546855926514,127137,55,-0.257391838682325
59,"Peace River South",2023,"07","301",425.0558,427.1502,91.4204,40.3408996582031,93682,61,-0.302407132141668
60,"Peace River North",2023,"07","408",408.4302,411.7332,101.1263,78.8099227905273,1637671,96,-0.445091160002883
61,"Greater Victoria",2023,"07","791",454.367,458.8557,109.8478,5.26599140167236,2,1,-0.0508528978616617
62,"Sooke",2023,"07","614",403.6707,402.5432,102.7121,4.98529047966003,231,4,-0.48593808466157
63,"Saanich",2023,"07","302",456.9721,459.3015,113.035,5.3712495803833,2,1,-0.0284954394251991
64,"Gulf Islands",2023,"07","99",460.4996,466.6075,102.6034,5.35700168609619,2,1,0.00177822939159152
67,"Okanagan Skaha",2023,"07","384",432.8942,430.6834,93.8359,12.3358031272888,58058,27,-0.235136508285244
68,"Nanaimo-Ladysmith",2023,"07","1001",420.4656,423.7486,113.3457,4.73152589797974,564,10,-0.341801092340912
69,"Qualicum",2023,"07","315",466.6329,483.3418,101.205,4.54075651168823,1875,12,0.0544153641765735
70,"Pacific Rim",2023,"07","262",412.8032,414.9376,95.2343,4.68039088249207,2317,16,-0.407561251077064
71,"Comox Valley",2023,"07","664",455.3574,453.2433,103.7552,4.75474510192871,2977,24,-0.0423530986848655
72,"Campbell River",2023,"07","418",418.7531,420.2232,104.3173,7.33831443786621,21530,45,-0.35649808960491
73,"Kamloops-Thompson",2023,"07","1148",437.5768,438.7389,97.7744,19.2408010482788,117629,106,-0.194949553897858
74,"Gold Trail",2023,"07","73",411.8846,397.3053,118.8125,12.6307195663452,83077,71,-0.415444849142296
75,"Mission",2023,"07","271",384.5571,391.6217,100.1566,7.22618789672852,25143,24,-0.649974596722977
78,"Fraser-Cascade",2023,"07","89",351.673,344.8542,86.3691,8.86423215866089,83750,52,-0.932192131163298
79,"Cowichan Valley",2023,"07","620",403.9465,398.8948,104.5945,4.51695790290833,410,5,-0.4835711171606
81,"Fort Nelson",2023,"07","56",492.0403,488.9477,88.6032,115.535551452637,2055317,57,0.272466452226391
82,"Coast Mountains",2023,"07","270",375.4883,364.599,90.6603,6.36900939941406,91799,63,-0.727804744920203
83,"K̓wsaltktnéws ne Secwepemcúl’ecw",2023,"07","469",424.7502,419.9059,95.5775,17.0334300994873,86430,72,-0.305029848850502
84,"Vancouver Island West",2023,"07","31",437.9958,437.9296,131.9474,4.53714909553528,2476,22,-0.191353617049032
85,"Vancouver Island North",2023,"07","87",430.479,417.5005,104.2948,5.84333906173706,26729,43,-0.255864209185688
87,"Stikine",2023,"07","10",378.6028,356.4207,87.9018,14.6298558235168,749755,30,-0.701075519823138
91,"Nechako Lakes",2023,"07","183",412.1943,406.1074,96.2913,22.1923387527466,474094,186,-0.41278694546191
92,"Nisga'a",2023,"07","13",338.3941,326.8358,77.5169,5.35394420623779,505,11,-1.04615414983127
5,"Southeast Kootenay",2024,"04","395",421.4889,416.7062,97.1828,7.16253352165222,19089,17,-0.538509867111138
6,"Rocky Mountain",2024,"04","244",459.7221,457.8566,82.2295,9.13648838996887,60607,94,-0.185261837161021
8,"Kootenay Lake",2024,"04","289",459.3902,468.8878,94.2599,9.20313897132874,57714,77,-0.188328361049695
10,"Arrow Lakes",2024,"04","38",464.2687,465.2165,82.7829,9.42887034416199,39686,71,-0.143254432785473
19,"Revelstoke",2024,"04","79",505.6035,506.9646,77.64,8.9071063041687,42347,99,0.238650212088147
20,"Kootenay-Columbia",2024,"04","302",451.0752,451.7767,101.1168,8.34203147888184,14146,37,-0.265153146028071
22,"Vernon",2024,"04","618",456.7274,464.6976,99.0085,8.05369272232056,17672,71,-0.212930770844093
23,"Central Okanagan",2024,"04","1783",476.1735,479.0753,88.9733,7.09426536560059,2788,33,-0.0332624063019422
27,"Cariboo-Chilcotin",2024,"04","306",450.5951,450.136,86.2883,6.69597744941711,151847,120,-0.269588934274387
28,"Quesnel",2024,"04","147",376.7466,357.8009,106.1201,9.40504169464111,116818,69,-0.951897428979806
33,"Chilliwack",2024,"04","1066",489.5731,487.215,98.5974,6.23011002540588,4564,7,0.0905405268064452
34,"Abbotsford",2024,"04","1387",453.2361,454.406,94.204,6.5359227180481,13,4,-0.245187941234352
35,"Langley",2024,"04","1746",470.4335,473.0947,99.9945,6.15362157821655,15,5,-0.0862959920837673
36,"Surrey",2024,"04","5006",444.1784,444.7055,102.9103,6.17668352127075,24,7,-0.328874754812059
